time,P_l
2016-06-29 02:00:00+0000,19712.9
2016-06-29 02:05:00+0000,20539.9
2016-06-29 02:10:00+0000,20319.4
2016-06-29 02:15:00+0000,20413.9
2016-06-29 02:20:00+0000,19396.8
2016-06-29 02:25:00+0000,20337.3
2016-06-29 02:30:00+0000,21316.0
2016-06-29 02:35:00+0000,19973.4
2016-06-29 02:40:00+0000,19002.6
2016-06-29 02:45:00+0000,18887.7
2016-06-29 02:50:00+0000,18384.8
2016-06-29 02:55:00+0000,18807.8
2016-06-29 03:00:00+0000,17884.6
2016-06-29 03:05:00+0000,18644.0
2016-06-29 03:10:00+0000,18258.7
2016-06-29 03:15:00+0000,18311.8
2016-06-29 03:20:00+0000,17894.8
2016-06-29 03:25:00+0000,17859.5
2016-06-29 03:30:00+0000,17761.8
2016-06-29 03:35:00+0000,17352.6
2016-06-29 03:40:00+0000,17534.3
2016-06-29 03:45:00+0000,17284.9
2016-06-29 03:50:00+0000,18005.6
2016-06-29 03:55:00+0000,17344.6
2016-06-29 04:00:00+0000,18060.7
2016-06-29 04:05:00+0000,17935.9
2016-06-29 04:10:00+0000,18102.5
2016-06-29 04:15:00+0000,18818.2
2016-06-29 04:20:00+0000,18207.6
2016-06-29 04:25:00+0000,18322.3
2016-06-29 04:30:00+0000,17628.5
2016-06-29 04:35:00+0000,17293.8
2016-06-29 04:40:00+0000,16982.0
2016-06-29 04:45:00+0000,17281.3
2016-06-29 04:50:00+0000,17061.8
2016-06-29 04:55:00+0000,18107.3
2016-06-29 05:00:00+0000,17212.1
2016-06-29 05:05:00+0000,17258.8
2016-06-29 05:10:00+0000,17359.4
2016-06-29 05:15:00+0000,18411.4
2016-06-29 05:20:00+0000,18538.5
2016-06-29 05:25:00+0000,18103.7
2016-06-29 05:30:00+0000,17702.1
2016-06-29 05:35:00+0000,16582.8
2016-06-29 05:40:00+0000,16821.629
2016-06-29 05:45:00+0000,15609.557
2016-06-29 05:50:00+0000,15059.856
2016-06-29 05:55:00+0000,15583.618
2016-06-29 06:00:00+0000,15724.097
2016-06-29 06:05:00+0000,15458.435
2016-06-29 06:10:00+0000,15894.08
2016-06-29 06:15:00+0000,15479.25
2016-06-29 06:20:00+0000,15646.23
2016-06-29 06:25:00+0000,15103.66
2016-06-29 06:30:00+0000,14828.91
2016-06-29 06:35:00+0000,15330.11
2016-06-29 06:40:00+0000,17221.07
2016-06-29 06:45:00+0000,19078.83
2016-06-29 06:50:00+0000,19811.46
2016-06-29 06:55:00+0000,19313.42
2016-06-29 07:00:00+0000,19124.49
2016-06-29 07:05:00+0000,19387.45
2016-06-29 07:10:00+0000,21253.58
2016-06-29 07:15:00+0000,21660.37
2016-06-29 07:20:00+0000,20401.3
2016-06-29 07:25:00+0000,20371.15
2016-06-29 07:30:00+0000,20225.68
2016-06-29 07:35:00+0000,19687.19
2016-06-29 07:40:00+0000,21836.01
2016-06-29 07:45:00+0000,22808.1
2016-06-29 07:50:00+0000,22107.04
2016-06-29 07:55:00+0000,20741.71
2016-06-29 08:00:00+0000,22508.67
2016-06-29 08:05:00+0000,21471.25
2016-06-29 08:10:00+0000,21338.83
2016-06-29 08:15:00+0000,21559.8
2016-06-29 08:20:00+0000,20992.56
2016-06-29 08:25:00+0000,22268.18
2016-06-29 08:30:00+0000,23076.05
2016-06-29 08:35:00+0000,22651.188
2016-06-29 08:40:00+0000,21851.997
2016-06-29 08:45:00+0000,21829.63
2016-06-29 08:50:00+0000,23134.9
2016-06-29 08:55:00+0000,30316.5
2016-06-29 09:00:00+0000,29404.0
2016-06-29 09:05:00+0000,30047.8
2016-06-29 09:10:00+0000,30784.9
2016-06-29 09:15:00+0000,29114.1
2016-06-29 09:20:00+0000,30774.1
2016-06-29 09:25:00+0000,29400.1
2016-06-29 09:30:00+0000,29778.6
2016-06-29 09:35:00+0000,31604.5
2016-06-29 09:40:00+0000,30491.4
2016-06-29 09:45:00+0000,30331.41
2016-06-29 09:50:00+0000,29466.339
2016-06-29 09:55:00+0000,29678.5
2016-06-29 10:00:00+0000,30779.7
2016-06-29 10:05:00+0000,29536.18
2016-06-29 10:10:00+0000,30089.282
2016-06-29 10:15:00+0000,32109.4
2016-06-29 10:20:00+0000,30244.41
2016-06-29 10:25:00+0000,29914.23
2016-06-29 10:30:00+0000,30627.186
2016-06-29 10:35:00+0000,29627.189
2016-06-29 10:40:00+0000,30287.805
2016-06-29 10:45:00+0000,31383.194
2016-06-29 10:50:00+0000,30847.398
2016-06-29 10:55:00+0000,31129.027
2016-06-29 11:00:00+0000,29620.958
2016-06-29 11:05:00+0000,30134.451
2016-06-29 11:10:00+0000,29635.463
2016-06-29 11:15:00+0000,30890.462
2016-06-29 11:20:00+0000,29216.45
2016-06-29 11:25:00+0000,32383.323
2016-06-29 11:30:00+0000,30902.815
2016-06-29 11:35:00+0000,30536.1
2016-06-29 11:40:00+0000,30338.052
2016-06-29 11:45:00+0000,30303.54
2016-06-29 11:50:00+0000,31280.015
2016-06-29 11:55:00+0000,31546.726
2016-06-29 12:00:00+0000,33085.486
2016-06-29 12:05:00+0000,30903.472
2016-06-29 12:10:00+0000,28812.995
2016-06-29 12:15:00+0000,25846.731
2016-06-29 12:20:00+0000,26326.68
2016-06-29 12:25:00+0000,25270.507
2016-06-29 12:30:00+0000,27303.202
2016-06-29 12:35:00+0000,27291.219
2016-06-29 12:40:00+0000,23353.974
2016-06-29 12:45:00+0000,23472.31
2016-06-29 12:50:00+0000,25676.86
2016-06-29 12:55:00+0000,25324.972
2016-06-29 13:00:00+0000,24989.809
2016-06-29 13:05:00+0000,24972.289
2016-06-29 13:10:00+0000,23374.16
2016-06-29 13:15:00+0000,29136.8
2016-06-29 13:20:00+0000,28272.3
2016-06-29 13:25:00+0000,27840.1
2016-06-29 13:30:00+0000,28087.0
2016-06-29 13:35:00+0000,27014.0
2016-06-29 13:40:00+0000,25249.5
2016-06-29 13:45:00+0000,25347.2
2016-06-29 13:50:00+0000,24176.5
2016-06-29 13:55:00+0000,25051.5
2016-06-29 14:00:00+0000,25523.4
2016-06-29 14:05:00+0000,28659.3
2016-06-29 14:10:00+0000,31528.107
2016-06-29 14:15:00+0000,29515.0
2016-06-29 14:20:00+0000,29818.052
2016-06-29 14:25:00+0000,30172.0
2016-06-29 14:30:00+0000,31967.5
2016-06-29 14:35:00+0000,29957.184
2016-06-29 14:40:00+0000,29879.4
2016-06-29 14:45:00+0000,29198.157
2016-06-29 14:50:00+0000,28793.6
2016-06-29 14:55:00+0000,27956.2
2016-06-29 15:00:00+0000,27208.7
2016-06-29 15:05:00+0000,27144.171
2016-06-29 15:10:00+0000,25690.8
2016-06-29 15:15:00+0000,27770.5
2016-06-29 15:20:00+0000,27788.244
2016-06-29 15:25:00+0000,27276.066
2016-06-29 15:30:00+0000,27148.01
2016-06-29 15:35:00+0000,26000.7
2016-06-29 15:40:00+0000,25453.56
2016-06-29 15:45:00+0000,26161.795
2016-06-29 15:50:00+0000,25389.829
2016-06-29 15:55:00+0000,27118.703
2016-06-29 16:00:00+0000,29336.481
2016-06-29 16:05:00+0000,27982.507
2016-06-29 16:10:00+0000,25350.561
2016-06-29 16:15:00+0000,24839.3
2016-06-29 16:20:00+0000,24973.411
2016-06-29 16:25:00+0000,25304.543
2016-06-29 16:30:00+0000,24921.86
2016-06-29 16:35:00+0000,25135.63
2016-06-29 16:40:00+0000,25162.077
2016-06-29 16:45:00+0000,24188.63
2016-06-29 16:50:00+0000,25711.946
2016-06-29 16:55:00+0000,24799.71
2016-06-29 17:00:00+0000,23710.403
2016-06-29 17:05:00+0000,24171.969
2016-06-29 17:10:00+0000,26432.345
2016-06-29 17:15:00+0000,26521.217
2016-06-29 17:20:00+0000,25855.079
2016-06-29 17:25:00+0000,26360.571
2016-06-29 17:30:00+0000,26448.818
2016-06-29 17:35:00+0000,26341.333
2016-06-29 17:40:00+0000,26160.151
2016-06-29 17:45:00+0000,24624.268
2016-06-29 17:50:00+0000,25140.612
2016-06-29 17:55:00+0000,24926.665
2016-06-29 18:00:00+0000,26234.805
2016-06-29 18:05:00+0000,25189.946
2016-06-29 18:10:00+0000,24913.06
2016-06-29 18:15:00+0000,24345.762
2016-06-29 18:20:00+0000,27911.279
2016-06-29 18:25:00+0000,25849.371
2016-06-29 18:30:00+0000,25804.688
2016-06-29 18:35:00+0000,25881.151
2016-06-29 18:40:00+0000,27479.632
2016-06-29 18:45:00+0000,27403.148
2016-06-29 18:50:00+0000,25970.919
2016-06-29 18:55:00+0000,28223.35
2016-06-29 19:00:00+0000,28463.44
2016-06-29 19:05:00+0000,28721.15
2016-06-29 19:10:00+0000,28578.68
2016-06-29 19:15:00+0000,30327.6
2016-06-29 19:20:00+0000,29565.33
2016-06-29 19:25:00+0000,32129.24
2016-06-29 19:30:00+0000,34575.36
2016-06-29 19:35:00+0000,31883.89
2016-06-29 19:40:00+0000,25955.58
2016-06-29 19:45:00+0000,29362.22
2016-06-29 19:50:00+0000,30314.1
2016-06-29 19:55:00+0000,32145.3
2016-06-29 20:00:00+0000,32986.99
2016-06-29 20:05:00+0000,33762.28
2016-06-29 20:10:00+0000,31939.34
2016-06-29 20:15:00+0000,35875.03
2016-06-29 20:20:00+0000,32604.27
2016-06-29 20:25:00+0000,34184.4
2016-06-29 20:30:00+0000,29125.48
2016-06-29 20:35:00+0000,28826.03
2016-06-29 20:40:00+0000,30944.26
2016-06-29 20:45:00+0000,32035.39
2016-06-29 20:50:00+0000,31231.06
2016-06-29 20:55:00+0000,31018.247
2016-06-29 21:00:00+0000,31559.87
2016-06-29 21:05:00+0000,32806.776
2016-06-29 21:10:00+0000,32792.8
2016-06-29 21:15:00+0000,34867.8
2016-06-29 21:20:00+0000,34818.4
2016-06-29 21:25:00+0000,31779.0
2016-06-29 21:30:00+0000,32346.4
2016-06-29 21:35:00+0000,32469.3
2016-06-29 21:40:00+0000,31887.7
2016-06-29 21:45:00+0000,34732.6
2016-06-29 21:50:00+0000,34037.7
2016-06-29 21:55:00+0000,34580.9
2016-06-29 22:00:00+0000,35207.3
2016-06-29 22:05:00+0000,34138.0
2016-06-29 22:10:00+0000,38548.8
2016-06-29 22:15:00+0000,38873.0
2016-06-29 22:20:00+0000,35221.9
2016-06-29 22:25:00+0000,34107.1
2016-06-29 22:30:00+0000,34171.1
2016-06-29 22:35:00+0000,34114.4
2016-06-29 22:40:00+0000,33223.3
2016-06-29 22:45:00+0000,34256.1
2016-06-29 22:50:00+0000,32769.1
2016-06-29 22:55:00+0000,32917.5
2016-06-29 23:00:00+0000,30864.6
2016-06-29 23:05:00+0000,30098.1
2016-06-29 23:10:00+0000,30077.9
2016-06-29 23:15:00+0000,30983.0
2016-06-29 23:20:00+0000,30139.2
2016-06-29 23:25:00+0000,31021.9
2016-06-29 23:30:00+0000,30050.1
2016-06-29 23:35:00+0000,30253.9
2016-06-29 23:40:00+0000,30241.7
2016-06-29 23:45:00+0000,30549.3
2016-06-29 23:50:00+0000,28167.4
2016-06-29 23:55:00+0000,27141.5
2016-06-30 00:00:00+0000,27943.0
2016-06-30 00:05:00+0000,25044.7
2016-06-30 00:10:00+0000,23348.3
2016-06-30 00:15:00+0000,23138.3
2016-06-30 00:20:00+0000,23019.7
2016-06-30 00:25:00+0000,22862.3
2016-06-30 00:30:00+0000,24490.0
2016-06-30 00:35:00+0000,26186.3
2016-06-30 00:40:00+0000,24336.1
2016-06-30 00:45:00+0000,23942.2
2016-06-30 00:50:00+0000,23703.1
2016-06-30 00:55:00+0000,23531.9
2016-06-30 01:00:00+0000,23848.1
2016-06-30 01:05:00+0000,23597.2
2016-06-30 01:10:00+0000,23713.2
2016-06-30 01:15:00+0000,23381.1
2016-06-30 01:20:00+0000,23051.5
2016-06-30 01:25:00+0000,23996.1
2016-06-30 01:30:00+0000,24349.1
2016-06-30 01:35:00+0000,22399.0
2016-06-30 01:40:00+0000,21599.0
2016-06-30 01:45:00+0000,20833.8
2016-06-30 01:50:00+0000,21445.5
2016-06-30 01:55:00+0000,21237.8
2016-06-30 02:00:00+0000,23481.2
2016-06-30 02:05:00+0000,22970.1
2016-06-30 02:10:00+0000,22948.6
2016-06-30 02:15:00+0000,22118.3
2016-06-30 02:20:00+0000,21108.6
2016-06-30 02:25:00+0000,20959.0
2016-06-30 02:30:00+0000,21899.1
2016-06-30 02:35:00+0000,21375.4
2016-06-30 02:40:00+0000,22235.6
2016-06-30 02:45:00+0000,21358.5
2016-06-30 02:50:00+0000,19987.8
2016-06-30 02:55:00+0000,19888.678
2016-06-30 03:00:00+0000,19983.7
2016-06-30 03:05:00+0000,20758.5
2016-06-30 03:10:00+0000,20856.6
2016-06-30 03:15:00+0000,21401.1
2016-06-30 03:20:00+0000,19760.4
2016-06-30 03:25:00+0000,20143.6
2016-06-30 03:30:00+0000,21105.8
2016-06-30 03:35:00+0000,22636.3
2016-06-30 03:40:00+0000,21604.7
2016-06-30 03:45:00+0000,20323.4
2016-06-30 03:50:00+0000,20117.1
2016-06-30 03:55:00+0000,20425.2
2016-06-30 04:00:00+0000,20895.7
2016-06-30 04:05:00+0000,20274.8
2016-06-30 04:10:00+0000,19305.9
2016-06-30 04:15:00+0000,18470.7
2016-06-30 04:20:00+0000,18279.6
2016-06-30 04:25:00+0000,17895.0
2016-06-30 04:30:00+0000,18012.5
2016-06-30 04:35:00+0000,18595.2
2016-06-30 04:40:00+0000,18027.2
2016-06-30 04:45:00+0000,18238.4
2016-06-30 04:50:00+0000,17807.9
2016-06-30 04:55:00+0000,17763.1
2016-06-30 05:00:00+0000,18329.7
2016-06-30 05:05:00+0000,18925.3
2016-06-30 05:10:00+0000,18837.4
2016-06-30 05:15:00+0000,18959.1
2016-06-30 05:20:00+0000,18272.9
2016-06-30 05:25:00+0000,18168.7
2016-06-30 05:30:00+0000,17582.7
2016-06-30 05:35:00+0000,16961.0
2016-06-30 05:40:00+0000,17098.7
2016-06-30 05:45:00+0000,16528.4
2016-06-30 05:50:00+0000,16621.3
2016-06-30 05:55:00+0000,16436.35
2016-06-30 06:00:00+0000,15947.347
2016-06-30 06:05:00+0000,20173.407
2016-06-30 06:10:00+0000,19773.91
2016-06-30 06:15:00+0000,18970.31
2016-06-30 06:20:00+0000,19775.77
2016-06-30 06:25:00+0000,20007.83
2016-06-30 06:30:00+0000,19422.29
2016-06-30 06:35:00+0000,20518.94
2016-06-30 06:40:00+0000,19687.72
2016-06-30 06:45:00+0000,19239.65
2016-06-30 06:50:00+0000,20522.19
2016-06-30 06:55:00+0000,20084.86
2016-06-30 07:00:00+0000,19673.29
2016-06-30 07:05:00+0000,19761.0
2016-06-30 07:10:00+0000,21382.29
2016-06-30 07:15:00+0000,20559.25
2016-06-30 07:20:00+0000,20372.62
2016-06-30 07:25:00+0000,20504.41
2016-06-30 07:30:00+0000,21009.6
2016-06-30 07:35:00+0000,21830.68
2016-06-30 07:40:00+0000,23445.27
2016-06-30 07:45:00+0000,22367.09
2016-06-30 07:50:00+0000,22988.1
2016-06-30 07:55:00+0000,24826.3
2016-06-30 08:00:00+0000,25573.7
2016-06-30 08:05:00+0000,24566.61
2016-06-30 08:10:00+0000,23232.37
2016-06-30 08:15:00+0000,24463.46
2016-06-30 08:20:00+0000,25895.2
2016-06-30 08:25:00+0000,23474.61
2016-06-30 08:30:00+0000,21556.995
2016-06-30 08:35:00+0000,20627.195
2016-06-30 08:40:00+0000,21195.928
2016-06-30 08:45:00+0000,23575.746
2016-06-30 08:50:00+0000,23398.004
2016-06-30 08:55:00+0000,23802.0
2016-06-30 09:00:00+0000,28916.7
2016-06-30 09:05:00+0000,31868.9
2016-06-30 09:10:00+0000,29449.5
2016-06-30 09:15:00+0000,30622.533
2016-06-30 09:20:00+0000,29492.439
2016-06-30 09:25:00+0000,29604.683
2016-06-30 09:30:00+0000,30142.42
2016-06-30 09:35:00+0000,30305.619
2016-06-30 09:40:00+0000,29414.968
2016-06-30 09:45:00+0000,30070.303
2016-06-30 09:50:00+0000,29468.598
2016-06-30 09:55:00+0000,28465.588
2016-06-30 10:00:00+0000,30327.171
2016-06-30 10:05:00+0000,27483.13
2016-06-30 10:10:00+0000,28437.01
2016-06-30 10:15:00+0000,28475.791
2016-06-30 10:20:00+0000,30265.922
2016-06-30 10:25:00+0000,26598.302
2016-06-30 10:30:00+0000,28316.72
2016-06-30 10:35:00+0000,28755.75
2016-06-30 10:40:00+0000,29078.916
2016-06-30 10:45:00+0000,28293.094
2016-06-30 10:50:00+0000,29074.219
2016-06-30 10:55:00+0000,29161.088
2016-06-30 11:00:00+0000,29773.852
2016-06-30 11:05:00+0000,26741.358
2016-06-30 11:10:00+0000,28860.511
2016-06-30 11:15:00+0000,29509.923
2016-06-30 11:20:00+0000,34259.875
2016-06-30 11:25:00+0000,30741.817
2016-06-30 11:30:00+0000,30714.997
2016-06-30 11:35:00+0000,28965.675
2016-06-30 11:40:00+0000,30273.72
2016-06-30 11:45:00+0000,31024.748
2016-06-30 11:50:00+0000,29367.676
2016-06-30 11:55:00+0000,30971.867
2016-06-30 12:00:00+0000,35475.82
2016-06-30 12:05:00+0000,31744.228
2016-06-30 12:10:00+0000,31215.186
2016-06-30 12:15:00+0000,32622.165
2016-06-30 12:20:00+0000,31649.29
2016-06-30 12:25:00+0000,32056.725
2016-06-30 12:30:00+0000,31176.655
2016-06-30 12:35:00+0000,28356.047
2016-06-30 12:40:00+0000,26491.313
2016-06-30 12:45:00+0000,28527.807
2016-06-30 12:50:00+0000,28702.48
2016-06-30 12:55:00+0000,28403.619
2016-06-30 13:00:00+0000,25692.036
2016-06-30 13:05:00+0000,30051.362
2016-06-30 13:10:00+0000,31192.788
2016-06-30 13:15:00+0000,32659.75
2016-06-30 13:20:00+0000,26213.644
2016-06-30 13:25:00+0000,26404.415
2016-06-30 13:30:00+0000,24379.85
2016-06-30 13:35:00+0000,29031.1
2016-06-30 13:40:00+0000,22882.2
2016-06-30 13:45:00+0000,24032.7
2016-06-30 13:50:00+0000,24062.5
2016-06-30 13:55:00+0000,23076.7
2016-06-30 14:00:00+0000,24217.244
2016-06-30 14:05:00+0000,24479.0
2016-06-30 14:10:00+0000,25658.3
2016-06-30 14:15:00+0000,24803.0
2016-06-30 14:20:00+0000,24842.3
2016-06-30 14:25:00+0000,24878.6
2016-06-30 14:30:00+0000,25270.1
2016-06-30 14:35:00+0000,24689.6
2016-06-30 14:40:00+0000,25868.46
2016-06-30 14:45:00+0000,23511.9
2016-06-30 14:50:00+0000,24297.5
2016-06-30 14:55:00+0000,25397.169
2016-06-30 15:00:00+0000,25246.7
2016-06-30 15:05:00+0000,25067.2
2016-06-30 15:10:00+0000,25691.705
2016-06-30 15:15:00+0000,25753.84
2016-06-30 15:20:00+0000,23648.853
2016-06-30 15:25:00+0000,25094.6
2016-06-30 15:30:00+0000,22769.287
2016-06-30 15:35:00+0000,23698.8
2016-06-30 15:40:00+0000,24589.794
2016-06-30 15:45:00+0000,24962.185
2016-06-30 15:50:00+0000,26094.576
2016-06-30 15:55:00+0000,25249.153
2016-06-30 16:00:00+0000,26109.03
2016-06-30 16:05:00+0000,26456.17
2016-06-30 16:10:00+0000,23955.825
2016-06-30 16:15:00+0000,21852.35
2016-06-30 16:20:00+0000,23209.421
2016-06-30 16:25:00+0000,21525.08
2016-06-30 16:30:00+0000,22529.507
2016-06-30 16:35:00+0000,23190.03
2016-06-30 16:40:00+0000,19311.573
2016-06-30 16:45:00+0000,21284.63
2016-06-30 16:50:00+0000,22380.678
2016-06-30 16:55:00+0000,22569.792
2016-06-30 17:00:00+0000,22488.999
2016-06-30 17:05:00+0000,23067.206
2016-06-30 17:10:00+0000,24433.222
2016-06-30 17:15:00+0000,25174.456
2016-06-30 17:20:00+0000,24136.192
2016-06-30 17:25:00+0000,24579.609
2016-06-30 17:30:00+0000,25783.444
2016-06-30 17:35:00+0000,26690.801
2016-06-30 17:40:00+0000,25531.465
2016-06-30 17:45:00+0000,25549.244
2016-06-30 17:50:00+0000,26208.784
2016-06-30 17:55:00+0000,25393.401
2016-06-30 18:00:00+0000,24105.749
2016-06-30 18:05:00+0000,27048.99
2016-06-30 18:10:00+0000,27912.93
2016-06-30 18:15:00+0000,27142.897
2016-06-30 18:20:00+0000,26345.318
2016-06-30 18:25:00+0000,26055.613
2016-06-30 18:30:00+0000,25883.089
2016-06-30 18:35:00+0000,27102.16
2016-06-30 18:40:00+0000,25998.978
2016-06-30 18:45:00+0000,27092.266
2016-06-30 18:50:00+0000,25573.627
2016-06-30 18:55:00+0000,27437.983
2016-06-30 19:00:00+0000,28261.45
2016-06-30 19:05:00+0000,32020.1
2016-06-30 19:10:00+0000,30488.6
2016-06-30 19:15:00+0000,26596.46
2016-06-30 19:20:00+0000,28887.02
2016-06-30 19:25:00+0000,29575.9
2016-06-30 19:30:00+0000,28721.61
2016-06-30 19:35:00+0000,32577.31
2016-06-30 19:40:00+0000,31126.52
2016-06-30 19:45:00+0000,31397.38
2016-06-30 19:50:00+0000,29524.69
2016-06-30 19:55:00+0000,28132.5
2016-06-30 20:00:00+0000,28494.95
2016-06-30 20:05:00+0000,29212.21
2016-06-30 20:10:00+0000,28920.04
2016-06-30 20:15:00+0000,27446.0
2016-06-30 20:20:00+0000,27750.253
2016-06-30 20:25:00+0000,26580.485
2016-06-30 20:30:00+0000,28866.981
2016-06-30 20:35:00+0000,35000.01
2016-06-30 20:40:00+0000,36878.502
2016-06-30 20:45:00+0000,33123.994
2016-06-30 20:50:00+0000,36650.8
2016-06-30 20:55:00+0000,38011.7
2016-06-30 21:00:00+0000,36806.4
2016-06-30 21:05:00+0000,37530.2
2016-06-30 21:10:00+0000,35426.2
2016-06-30 21:15:00+0000,35584.9
2016-06-30 21:20:00+0000,36763.3
2016-06-30 21:25:00+0000,34706.0
2016-06-30 21:30:00+0000,34215.0
2016-06-30 21:35:00+0000,37618.6
2016-06-30 21:40:00+0000,35236.9
2016-06-30 21:45:00+0000,34152.5
2016-06-30 21:50:00+0000,34679.1
2016-06-30 21:55:00+0000,33309.5
2016-06-30 22:00:00+0000,34020.3
2016-06-30 22:05:00+0000,31850.2
2016-06-30 22:10:00+0000,30199.6
2016-06-30 22:15:00+0000,32001.6
2016-06-30 22:20:00+0000,32200.8
2016-06-30 22:25:00+0000,32508.1
2016-06-30 22:30:00+0000,33022.5
2016-06-30 22:35:00+0000,32005.0
2016-06-30 22:40:00+0000,31680.9
2016-06-30 22:45:00+0000,31425.2
2016-06-30 22:50:00+0000,29646.0
2016-06-30 22:55:00+0000,29898.3
2016-06-30 23:00:00+0000,33929.3
2016-06-30 23:05:00+0000,32785.4
2016-06-30 23:10:00+0000,32683.2
2016-06-30 23:15:00+0000,31342.2
2016-06-30 23:20:00+0000,32608.8
2016-06-30 23:25:00+0000,30851.7
2016-06-30 23:30:00+0000,29410.7
2016-06-30 23:35:00+0000,30213.2
2016-06-30 23:40:00+0000,30259.9
2016-06-30 23:45:00+0000,28291.9
2016-06-30 23:50:00+0000,28823.3
2016-06-30 23:55:00+0000,28195.8
2016-07-01 00:00:00+0000,26873.0
2016-07-01 00:05:00+0000,25969.2
2016-07-01 00:10:00+0000,23520.2
2016-07-01 00:15:00+0000,23832.5
2016-07-01 00:20:00+0000,22680.4
2016-07-01 00:25:00+0000,23223.3
2016-07-01 00:30:00+0000,23046.8
2016-07-01 00:35:00+0000,23951.6
2016-07-01 00:40:00+0000,22384.2
2016-07-01 00:45:00+0000,22011.3
2016-07-01 00:50:00+0000,21521.6
2016-07-01 00:55:00+0000,21705.9
2016-07-01 01:00:00+0000,22087.4
2016-07-01 01:05:00+0000,22132.0
2016-07-01 01:10:00+0000,21382.9
2016-07-01 01:15:00+0000,22021.3
2016-07-01 01:20:00+0000,23336.0
2016-07-01 01:25:00+0000,21973.2
2016-07-01 01:30:00+0000,21739.8
2016-07-01 01:35:00+0000,20452.1
2016-07-01 01:40:00+0000,20725.9
2016-07-01 01:45:00+0000,21597.4
2016-07-01 01:50:00+0000,22254.9
2016-07-01 01:55:00+0000,20986.6
2016-07-01 02:00:00+0000,20456.5
2016-07-01 02:05:00+0000,20419.5
2016-07-01 02:10:00+0000,20004.3
2016-07-01 02:15:00+0000,20300.2
2016-07-01 02:20:00+0000,21393.0
2016-07-01 02:25:00+0000,21133.0
2016-07-01 02:30:00+0000,20038.3
2016-07-01 02:35:00+0000,19702.4
2016-07-01 02:40:00+0000,20691.9
2016-07-01 02:45:00+0000,20655.0
2016-07-01 02:50:00+0000,19854.8
2016-07-01 02:55:00+0000,20725.1
2016-07-01 03:00:00+0000,20414.8
2016-07-01 03:05:00+0000,19893.0
2016-07-01 03:10:00+0000,20129.1
2016-07-01 03:15:00+0000,20069.1
2016-07-01 03:20:00+0000,19462.8
2016-07-01 03:25:00+0000,19708.3
2016-07-01 03:30:00+0000,18337.2
2016-07-01 03:35:00+0000,18352.0
2016-07-01 03:40:00+0000,19235.5
2016-07-01 03:45:00+0000,18419.3
2016-07-01 03:50:00+0000,18426.1
2016-07-01 03:55:00+0000,18751.4
2016-07-01 04:00:00+0000,18264.2
2016-07-01 04:05:00+0000,17786.0
2016-07-01 04:10:00+0000,17541.2
2016-07-01 04:15:00+0000,17929.2
2016-07-01 04:20:00+0000,18317.1
2016-07-01 04:25:00+0000,18613.7
2016-07-01 04:30:00+0000,17963.0
2016-07-01 04:35:00+0000,17928.6
2016-07-01 04:40:00+0000,18423.9
2016-07-01 04:45:00+0000,18311.8
2016-07-01 04:50:00+0000,18617.6
2016-07-01 04:55:00+0000,18644.9
2016-07-01 05:00:00+0000,17894.9
2016-07-01 05:05:00+0000,17967.0
2016-07-01 05:10:00+0000,17794.9
2016-07-01 05:15:00+0000,18321.3
2016-07-01 05:20:00+0000,18671.4
2016-07-01 05:25:00+0000,17789.0
2016-07-01 05:30:00+0000,17592.2
2016-07-01 05:35:00+0000,16760.4
2016-07-01 05:40:00+0000,16857.0
2016-07-01 05:45:00+0000,17221.9
2016-07-01 05:50:00+0000,20312.399
2016-07-01 05:55:00+0000,20704.309
2016-07-01 06:00:00+0000,19471.314
2016-07-01 06:05:00+0000,19835.519
2016-07-01 06:10:00+0000,19428.34
2016-07-01 06:15:00+0000,19315.462
2016-07-01 06:20:00+0000,19073.99
2016-07-01 06:25:00+0000,18505.43
2016-07-01 06:30:00+0000,18975.57
2016-07-01 06:35:00+0000,19552.61
2016-07-01 06:40:00+0000,18457.63
2016-07-01 06:45:00+0000,18719.05
2016-07-01 06:50:00+0000,18915.79
2016-07-01 06:55:00+0000,18939.07
2016-07-01 07:00:00+0000,19129.68
2016-07-01 07:05:00+0000,20600.78
2016-07-01 07:10:00+0000,20196.36
2016-07-01 07:15:00+0000,19617.49
2016-07-01 07:20:00+0000,20853.62
2016-07-01 07:25:00+0000,21272.94
2016-07-01 07:30:00+0000,20573.42
2016-07-01 07:35:00+0000,21207.2
2016-07-01 07:40:00+0000,21062.15
2016-07-01 07:45:00+0000,21817.07
2016-07-01 07:50:00+0000,22553.04
2016-07-01 07:55:00+0000,24396.57
2016-07-01 08:00:00+0000,24807.79
2016-07-01 08:05:00+0000,23989.41
2016-07-01 08:10:00+0000,24247.61
2016-07-01 08:15:00+0000,21350.62
2016-07-01 08:20:00+0000,20534.03
2016-07-01 08:25:00+0000,21741.72
2016-07-01 08:30:00+0000,22028.7
2016-07-01 08:35:00+0000,22689.1
2016-07-01 08:40:00+0000,22976.2
2016-07-01 08:45:00+0000,25663.1
2016-07-01 08:50:00+0000,31602.8
2016-07-01 08:55:00+0000,30916.2
2016-07-01 09:00:00+0000,30929.6
2016-07-01 09:05:00+0000,31407.8
2016-07-01 09:10:00+0000,31280.0
2016-07-01 09:15:00+0000,30517.31
2016-07-01 09:20:00+0000,28485.528
2016-07-01 09:25:00+0000,27575.711
