time,P_pv,P_fu,P_fs,P_tu,P_ts,P_l
2016-07-01 10:30:00+0000,34062.6,499.258,0.0,738.843,1760.0,32063.015
2016-07-01 10:35:00+0000,34393.6,911.457,0.0,811.496,5150.0,29343.561
2016-07-01 10:40:00+0000,35000.8,734.573,0.0,818.002,4120.0,30797.371
2016-07-01 10:45:00+0000,35741.5,539.212,0.0,987.757,4790.0,30502.955
2016-07-01 10:50:00+0000,36222.1,1085.67,0.0,245.922,6360.0,30701.848
2016-07-01 10:55:00+0000,36808.6,230.806,0.0,185.642,7930.0,28923.764
2016-07-01 11:00:00+0000,37435.9,691.119,0.0,582.844,8470.0,29074.175
2016-07-01 11:05:00+0000,37885.8,330.598,0.0,146.921,8530.0,29539.477
2016-07-01 11:10:00+0000,38512.8,683.558,0.0,1203.35,8870.0,29123.008
2016-07-01 11:15:00+0000,38914.2,213.43,0.0,228.389,9330.0,29569.241
2016-07-01 11:20:00+0000,38318.5,200.671,0.0,232.891,9640.0,28646.28
2016-07-01 11:25:00+0000,37588.4,574.409,0.0,423.507,8360.0,29379.302
2016-07-01 11:30:00+0000,40167.8,448.608,0.0,1547.19,10190.0,28879.218
2016-07-01 11:35:00+0000,40928.7,313.137,0.0,533.142,13090.0,27618.695
2016-07-01 11:40:00+0000,41290.0,195.773,0.0,328.509,13060.0,28097.264
2016-07-01 11:45:00+0000,41064.0,649.64,0.0,2197.68,12530.0,26985.96
2016-07-01 11:50:00+0000,42627.0,403.171,0.0,987.43,13250.0,28792.741
2016-07-01 11:55:00+0000,43293.9,505.289,0.0,2188.6,13270.0,28340.589
2016-07-01 12:00:00+0000,42412.4,3.01758,0.0,741.479,13430.0,28243.939
2016-07-01 12:05:00+0000,43564.6,81.4314,0.0,1094.31,13370.0,29181.721
2016-07-01 12:10:00+0000,44192.2,98.4805,0.0,5623.31,13340.0,25327.37
2016-07-01 12:15:00+0000,45070.2,123.528,0.0,9486.59,13415.0,22292.138
2016-07-01 12:20:00+0000,44836.4,18.3333,0.0,9274.74,13360.0,22219.993
2016-07-01 12:25:00+0000,45330.6,108.774,0.0,9574.05,13390.0,22475.324
2016-07-01 12:30:00+0000,45224.5,0.0,0.0,9043.17,13390.0,22791.33
2016-07-01 12:35:00+0000,45935.7,24.6142,0.0,9283.6,13480.0,23196.714
2016-07-01 12:40:00+0000,43533.2,214.075,0.0,4785.3,13460.0,25501.975
2016-07-01 12:45:00+0000,46685.8,126.072,0.0,9663.52,13370.0,23778.352
2016-07-01 12:50:00+0000,48239.5,6.04577,0.0,10766.2,13380.0,24099.346
2016-07-01 12:55:00+0000,47225.4,0.0,0.0,7592.49,13420.0,26212.91
2016-07-01 13:00:00+0000,47113.9,181.985,0.0,10110.9,7410.0,29774.985
2016-07-01 13:05:00+0000,39511.0,614.19,0.0,12317.8,970.0,26837.39
2016-07-01 13:10:00+0000,47146.3,0.0,0.0,19016.6,960.0,27169.7
2016-07-01 13:15:00+0000,24833.6,1100.62,7090.0,5134.49,0.0,27889.73
2016-07-01 13:20:00+0000,16253.6,227.878,8150.0,303.802,0.0,24327.676
2016-07-01 13:25:00+0000,18285.8,529.09,4980.0,360.533,0.0,23434.357
2016-07-01 13:30:00+0000,19883.0,621.963,3920.0,1311.85,0.0,23113.113
2016-07-01 13:35:00+0000,47292.8,677.374,0.0,17347.5,7135.0,23487.674
2016-07-01 13:40:00+0000,50856.1,0.0,0.0,17768.0,7180.0,25908.1
2016-07-01 13:45:00+0000,48473.1,12.6702,0.0,13252.6,7190.0,28043.17
2016-07-01 13:50:00+0000,47785.4,0.0,0.0,13365.2,7220.0,27200.2
2016-07-01 13:55:00+0000,46853.1,30.9815,0.0,17070.3,1000.0,28813.782
2016-07-01 14:00:00+0000,46223.9,24.178,0.0,18909.8,955.0,26383.278
2016-07-01 14:05:00+0000,43449.0,0.0,0.0,16063.0,10.0,27376.0
2016-07-01 14:10:00+0000,45829.6,0.0,10.0,18852.6,0.0,26987.0
2016-07-01 14:15:00+0000,45617.3,0.0,0.0,18682.1,20.0,26915.2
2016-07-01 14:20:00+0000,39756.8,596.963,0.0,12643.0,30.0,27680.763
2016-07-01 14:25:00+0000,22169.5,188.061,6900.0,2126.56,0.0,27131.001
2016-07-01 14:30:00+0000,37479.3,1503.76,0.0,11569.2,940.0,26473.86
2016-07-01 14:35:00+0000,28384.1,1568.5,3100.0,6404.94,0.0,26647.66
2016-07-01 14:40:00+0000,42061.6,37.1255,0.0,14102.8,950.0,27045.926
2016-07-01 14:45:00+0000,45071.3,21.3795,0.0,16889.0,950.0,27253.68
2016-07-01 14:50:00+0000,39022.5,753.21,0.0,15083.2,940.0,23752.51
2016-07-01 14:55:00+0000,44473.9,0.0,0.0,15586.4,950.0,27937.5
2016-07-01 15:00:00+0000,40100.9,386.813,0.0,9585.68,950.0,29952.033
2016-07-01 15:05:00+0000,44597.0,0.0,0.0,15128.7,950.0,28518.3
2016-07-01 15:10:00+0000,44418.1,0.0,0.0,14787.4,960.0,28670.7
2016-07-01 15:15:00+0000,43812.7,0.0,0.0,15299.8,960.0,27552.9
2016-07-01 15:20:00+0000,41303.3,2.33333,0.0,14347.5,960.0,25998.133
2016-07-01 15:25:00+0000,24553.3,1129.94,1910.0,4816.48,0.0,22776.76
2016-07-01 15:30:00+0000,30257.8,142.667,0.0,5399.58,930.0,24070.887
2016-07-01 15:35:00+0000,30043.2,1508.64,0.0,7653.27,940.0,22958.57
2016-07-01 15:40:00+0000,21525.5,3400.33,0.0,3925.07,940.0,20060.76
2016-07-01 15:45:00+0000,12112.4,591.141,12505.0,286.572,0.0,24921.969
2016-07-01 15:50:00+0000,23075.3,1521.3,9930.0,3881.91,0.0,30644.69
2016-07-01 15:55:00+0000,27205.5,1369.45,0.0,3492.54,7110.0,17972.41
2016-07-01 16:00:00+0000,10345.5,1516.25,13580.0,31.4902,0.0,25410.26
2016-07-01 16:05:00+0000,12087.5,2157.43,13570.0,454.061,0.0,27360.869
2016-07-01 16:10:00+0000,15006.3,1429.2,12040.0,496.662,0.0,27978.838
2016-07-01 16:15:00+0000,12770.8,1034.1,11630.0,457.384,0.0,24977.516
2016-07-01 16:20:00+0000,15023.8,861.989,8900.0,868.933,0.0,23916.856
2016-07-01 16:25:00+0000,17112.0,433.401,9035.0,1403.79,0.0,25176.611
2016-07-01 16:30:00+0000,17123.0,1894.99,7830.0,538.684,0.0,26309.306
2016-07-01 16:35:00+0000,9183.15,3382.81,13600.0,0.0,0.0,26165.96
2016-07-01 16:40:00+0000,8987.64,3779.84,13610.0,0.0,0.0,26377.48
2016-07-01 16:45:00+0000,9446.2,1692.04,13620.0,0.0,0.0,24758.24
2016-07-01 16:50:00+0000,26912.7,603.811,0.0,999.37,3950.0,22567.141
2016-07-01 16:55:00+0000,12796.3,2289.5,13580.0,45.8788,0.0,28619.921
2016-07-01 17:00:00+0000,12687.8,1214.24,13600.0,728.986,0.0,26773.054
2016-07-01 17:05:00+0000,15248.4,742.88,12740.0,1009.6,0.0,27721.68
2016-07-01 17:10:00+0000,15322.1,2076.64,11970.0,683.932,0.0,28684.808
2016-07-01 17:15:00+0000,7892.83,2046.56,13690.0,0.0,0.0,23629.39
2016-07-01 17:20:00+0000,14316.5,2177.68,13660.0,777.434,0.0,29376.746
2016-07-01 17:25:00+0000,11535.7,2276.43,13620.0,18.4069,0.0,27413.723
2016-07-01 17:30:00+0000,7726.82,3733.26,13650.0,0.0,0.0,25110.08
2016-07-01 17:35:00+0000,10288.7,2156.69,13665.0,310.791,0.0,25799.599
2016-07-01 17:40:00+0000,8846.27,5904.94,13640.0,0.714632,0.0,28390.495
2016-07-01 17:45:00+0000,9506.21,10197.5,13690.0,0.0,0.0,33393.71
2016-07-01 17:50:00+0000,17569.2,7234.59,0.0,365.319,0.0,24438.471
2016-07-01 17:55:00+0000,8147.18,17024.2,0.0,0.0,10.0,25161.38
2016-07-01 18:00:00+0000,19282.0,6265.37,0.0,0.0,0.0,25547.37
2016-07-01 18:05:00+0000,16898.7,11038.9,0.0,0.0,30.0,27907.6
2016-07-01 18:10:00+0000,17236.4,10879.1,0.0,0.0,30.0,28085.5
2016-07-01 18:15:00+0000,17144.9,10903.2,0.0,0.0,30.0,28018.1
2016-07-01 18:20:00+0000,16354.4,9339.74,0.0,0.0,30.0,25664.14
2016-07-01 18:25:00+0000,15346.7,11604.9,0.0,0.0,30.0,26921.6
2016-07-01 18:30:00+0000,14669.8,15092.8,0.0,0.0,30.0,29732.6
2016-07-01 18:35:00+0000,14712.1,14479.8,0.0,0.0,30.0,29161.9
2016-07-01 18:40:00+0000,14536.2,13530.8,0.0,0.0,30.0,28037.0
2016-07-01 18:45:00+0000,14044.9,16052.6,0.0,0.0,30.0,30067.5
2016-07-01 18:50:00+0000,13452.5,16266.9,0.0,0.0,30.0,29689.4
2016-07-01 18:55:00+0000,10770.5,20122.4,0.0,0.0,30.0,30862.9
2016-07-01 19:00:00+0000,10724.6,18822.2,0.0,0.0,30.0,29516.8
2016-07-01 19:05:00+0000,10916.6,16764.9,0.0,0.0,30.0,27651.5
2016-07-01 19:10:00+0000,8312.1,19347.3,0.0,0.0,30.0,27629.4
2016-07-01 19:15:00+0000,5892.68,22569.6,0.0,0.0,30.0,28432.28
2016-07-01 19:20:00+0000,8442.58,20057.6,0.0,0.0,20.0,28480.18
2016-07-01 19:25:00+0000,8525.8,20084.3,0.0,0.0,30.0,28580.1
2016-07-01 19:30:00+0000,6822.92,21759.0,0.0,0.0,20.0,28561.92
2016-07-01 19:35:00+0000,7528.54,23075.1,0.0,0.0,30.0,30573.64
2016-07-01 19:40:00+0000,7207.38,23083.4,0.0,0.0,30.0,30260.78
2016-07-01 19:45:00+0000,6149.67,23352.4,0.0,0.0,30.0,29472.07
2016-07-01 19:50:00+0000,5421.72,25196.0,0.0,0.0,30.0,30587.72
2016-07-01 19:55:00+0000,5358.5,23110.4,0.0,0.0,20.0,28448.9
2016-07-01 20:00:00+0000,5081.74,25995.4,0.0,0.0,20.0,31057.14
2016-07-01 20:05:00+0000,4440.51,29200.2,0.0,0.0,20.0,33620.71
2016-07-01 20:10:00+0000,3811.85,30329.5,0.0,0.0,20.0,34121.35
2016-07-01 20:15:00+0000,3313.64,28748.9,0.0,0.0,20.0,32042.54
2016-07-01 20:20:00+0000,2919.2,31771.3,0.0,0.0,30.0,34660.5
2016-07-01 20:25:00+0000,2399.59,32112.7,0.0,0.0,20.0,34492.29
2016-07-01 20:30:00+0000,1933.18,32848.1,0.0,0.0,20.0,34761.28
2016-07-01 20:35:00+0000,1524.2,32349.7,0.0,0.0,20.0,33853.9
2016-07-01 20:40:00+0000,1144.07,31688.4,0.0,0.0,20.0,32812.47
2016-07-01 20:45:00+0000,773.394,33460.3,0.0,0.0,20.0,34213.694
2016-07-01 20:50:00+0000,458.654,30981.8,0.0,0.0,20.0,31420.454
2016-07-01 20:55:00+0000,164.304,32535.6,0.0,0.0,20.0,32679.904
2016-07-01 21:00:00+0000,1.64124,33466.0,0.0,0.0,20.0,33447.641
2016-07-01 21:05:00+0000,0.0,36759.8,0.0,0.0,20.0,36739.8
2016-07-01 21:10:00+0000,0.0,34618.0,0.0,0.0,10.0,34608.0
2016-07-01 21:15:00+0000,0.0,37048.8,0.0,0.0,20.0,37028.8
2016-07-01 21:20:00+0000,0.0,32816.6,0.0,0.0,20.0,32796.6
2016-07-01 21:25:00+0000,0.0,31861.3,0.0,0.0,10.0,31851.3
2016-07-01 21:30:00+0000,0.0,30032.2,0.0,0.0,10.0,30022.2
2016-07-01 21:35:00+0000,0.0,29135.3,0.0,0.0,20.0,29115.3
2016-07-01 21:40:00+0000,0.0,31098.9,0.0,0.0,10.0,31088.9
2016-07-01 21:45:00+0000,0.0,29841.3,0.0,0.0,10.0,29831.3
2016-07-01 21:50:00+0000,0.0,29583.4,0.0,0.0,10.0,29573.4
2016-07-01 21:55:00+0000,0.0,30246.9,0.0,0.0,10.0,30236.9
2016-07-01 22:00:00+0000,0.0,30412.2,0.0,0.0,10.0,30402.2
2016-07-01 22:05:00+0000,0.0,30791.2,0.0,0.0,10.0,30781.2
2016-07-01 22:10:00+0000,0.0,29986.4,0.0,0.0,10.0,29976.4
2016-07-01 22:15:00+0000,0.0,31086.1,0.0,0.0,10.0,31076.1
2016-07-01 22:20:00+0000,0.0,30673.4,0.0,0.0,20.0,30653.4
2016-07-01 22:25:00+0000,0.0,32034.7,0.0,0.0,30.0,32004.7
2016-07-01 22:30:00+0000,0.0,31953.3,0.0,0.0,10.0,31943.3
2016-07-01 22:35:00+0000,0.0,33765.0,0.0,0.0,20.0,33745.0
2016-07-01 22:40:00+0000,0.0,32449.2,0.0,0.0,30.0,32419.2
2016-07-01 22:45:00+0000,0.0,31086.4,0.0,0.0,30.0,31056.4
2016-07-01 22:50:00+0000,0.0,29330.2,0.0,0.0,30.0,29300.2
2016-07-01 22:55:00+0000,0.0,30421.5,0.0,0.0,20.0,30401.5
2016-07-01 23:00:00+0000,0.0,31565.3,0.0,0.0,20.0,31545.3
2016-07-01 23:05:00+0000,0.0,31352.8,0.0,0.0,30.0,31322.8
2016-07-01 23:10:00+0000,0.0,30728.7,0.0,0.0,20.0,30708.7
2016-07-01 23:15:00+0000,0.0,31181.9,0.0,0.0,20.0,31161.9
2016-07-01 23:20:00+0000,0.0,31038.8,0.0,0.0,20.0,31018.8
2016-07-01 23:25:00+0000,0.0,30665.0,0.0,0.0,20.0,30645.0
2016-07-01 23:30:00+0000,0.0,31188.1,0.0,0.0,20.0,31168.1
2016-07-01 23:35:00+0000,0.0,31502.4,0.0,0.0,30.0,31472.4
2016-07-01 23:40:00+0000,0.0,31500.9,0.0,0.0,30.0,31470.9
2016-07-01 23:45:00+0000,0.0,31164.9,0.0,0.0,20.0,31144.9
2016-07-01 23:50:00+0000,0.0,30231.4,0.0,0.0,20.0,30211.4
2016-07-01 23:55:00+0000,0.0,29242.0,0.0,0.0,20.0,29222.0
2016-07-02 00:00:00+0000,0.0,29346.2,0.0,0.0,20.0,29326.2
2016-07-02 00:05:00+0000,0.0,30063.5,0.0,0.0,20.0,30043.5
2016-07-02 00:10:00+0000,0.0,28794.7,0.0,0.0,20.0,28774.7
2016-07-02 00:15:00+0000,0.0,26816.7,0.0,0.0,20.0,26796.7
2016-07-02 00:20:00+0000,0.0,26718.0,0.0,0.0,20.0,26698.0
2016-07-02 00:25:00+0000,0.0,26810.2,0.0,0.0,20.0,26790.2
2016-07-02 00:30:00+0000,0.0,25940.1,0.0,0.0,20.0,25920.1
2016-07-02 00:35:00+0000,0.0,26646.1,0.0,0.0,20.0,26626.1
2016-07-02 00:40:00+0000,0.0,26553.3,0.0,0.0,20.0,26533.3
2016-07-02 00:45:00+0000,0.0,27129.8,0.0,0.0,20.0,27109.8
2016-07-02 00:50:00+0000,0.0,25622.9,0.0,0.0,20.0,25602.9
2016-07-02 00:55:00+0000,0.0,25448.0,0.0,0.0,20.0,25428.0
2016-07-02 01:00:00+0000,0.0,24683.6,0.0,0.0,20.0,24663.6
2016-07-02 01:05:00+0000,0.0,23857.8,0.0,0.0,20.0,23837.8
2016-07-02 01:10:00+0000,0.0,22009.8,0.0,0.0,20.0,21989.8
2016-07-02 01:15:00+0000,0.0,21626.4,0.0,0.0,20.0,21606.4
2016-07-02 01:20:00+0000,0.0,22375.7,0.0,0.0,20.0,22355.7
2016-07-02 01:25:00+0000,0.0,22134.0,0.0,0.0,20.0,22114.0
2016-07-02 01:30:00+0000,0.0,22907.9,0.0,0.0,20.0,22887.9
2016-07-02 01:35:00+0000,0.0,22365.2,0.0,0.0,20.0,22345.2
2016-07-02 01:40:00+0000,0.0,22786.7,0.0,0.0,20.0,22766.7
2016-07-02 01:45:00+0000,0.0,21707.8,0.0,0.0,20.0,21687.8
2016-07-02 01:50:00+0000,0.0,22361.5,0.0,0.0,20.0,22341.5
2016-07-02 01:55:00+0000,0.0,20968.0,0.0,0.0,20.0,20948.0
2016-07-02 02:00:00+0000,0.0,21419.1,0.0,0.0,20.0,21399.1
2016-07-02 02:05:00+0000,0.0,20773.9,0.0,0.0,20.0,20753.9
2016-07-02 02:10:00+0000,0.0,21830.7,0.0,0.0,20.0,21810.7
2016-07-02 02:15:00+0000,0.0,21291.1,0.0,0.0,20.0,21271.1
2016-07-02 02:20:00+0000,0.0,21384.9,0.0,0.0,20.0,21364.9
2016-07-02 02:25:00+0000,0.0,20805.7,0.0,0.0,20.0,20785.7
2016-07-02 02:30:00+0000,0.0,20436.9,0.0,0.0,20.0,20416.9
2016-07-02 02:35:00+0000,0.0,21951.5,0.0,0.0,20.0,21931.5
2016-07-02 02:40:00+0000,0.0,20856.9,0.0,0.0,20.0,20836.9
2016-07-02 02:45:00+0000,0.0,21242.2,0.0,0.0,20.0,21222.2
2016-07-02 02:50:00+0000,0.0,20192.7,0.0,0.0,20.0,20172.7
2016-07-02 02:55:00+0000,0.0,20276.3,0.0,0.0,20.0,20256.3
2016-07-02 03:00:00+0000,0.0,19712.3,0.0,0.0,20.0,19692.3
2016-07-02 03:05:00+0000,0.0,18713.5,0.0,0.0,20.0,18693.5
2016-07-02 03:10:00+0000,0.0,18178.3,0.0,0.0,20.0,18158.3
2016-07-02 03:15:00+0000,0.0,18563.4,0.0,0.0,20.0,18543.4
2016-07-02 03:20:00+0000,0.0,19603.7,0.0,0.0,20.0,19583.7
2016-07-02 03:25:00+0000,0.0,18784.7,0.0,0.0,20.0,18764.7
2016-07-02 03:30:00+0000,0.0,18583.3,0.0,0.0,20.0,18563.3
2016-07-02 03:35:00+0000,0.0,18719.6,0.0,0.0,20.0,18699.6
2016-07-02 03:40:00+0000,0.0,18767.0,0.0,0.0,20.0,18747.0
2016-07-02 03:45:00+0000,0.0,17930.8,0.0,0.0,20.0,17910.8
2016-07-02 03:50:00+0000,0.0,18232.4,0.0,0.0,20.0,18212.4
2016-07-02 03:55:00+0000,0.0,18610.6,0.0,0.0,20.0,18590.6
2016-07-02 04:00:00+0000,0.0,18846.7,0.0,0.0,20.0,18826.7
2016-07-02 04:05:00+0000,0.0,18955.7,0.0,0.0,20.0,18935.7
2016-07-02 04:10:00+0000,0.0,18669.9,0.0,0.0,20.0,18649.9
2016-07-02 04:15:00+0000,0.0,18741.8,0.0,0.0,20.0,18721.8
2016-07-02 04:20:00+0000,0.0,18278.0,0.0,0.0,20.0,18258.0
2016-07-02 04:25:00+0000,0.0,19081.1,0.0,0.0,20.0,19061.1
2016-07-02 04:30:00+0000,0.0,18260.7,0.0,0.0,20.0,18240.7
2016-07-02 04:35:00+0000,0.0,18346.9,0.0,0.0,20.0,18326.9
2016-07-02 04:40:00+0000,0.0,17469.7,0.0,0.0,20.0,17449.7
2016-07-02 04:45:00+0000,0.0,17751.6,0.0,0.0,20.0,17731.6
2016-07-02 04:50:00+0000,0.0,18074.4,0.0,0.0,30.0,18044.4
2016-07-02 04:55:00+0000,0.0,17893.9,0.0,0.0,20.0,17873.9
2016-07-02 05:00:00+0000,0.0,17812.2,0.0,0.0,20.0,17792.2
2016-07-02 05:05:00+0000,0.0,17920.3,0.0,0.0,20.0,17900.3
2016-07-02 05:10:00+0000,0.0,18577.1,0.0,0.0,20.0,18557.1
2016-07-02 05:15:00+0000,0.0,18714.2,0.0,0.0,20.0,18694.2
2016-07-02 05:20:00+0000,0.0,18964.9,0.0,0.0,20.0,18944.9
2016-07-02 05:25:00+0000,0.0,18291.6,0.0,0.0,20.0,18271.6
2016-07-02 05:30:00+0000,0.0,18678.0,0.0,0.0,20.0,18658.0
2016-07-02 05:35:00+0000,0.0,19704.3,0.0,0.0,10.0,19694.3
2016-07-02 05:40:00+0000,37.603,18677.0,0.0,0.0,20.0,18694.603
2016-07-02 05:45:00+0000,247.123,17901.5,0.0,0.0,20.0,18128.623
2016-07-02 05:50:00+0000,303.741,17620.8,0.0,0.0,20.0,17904.541
2016-07-02 05:55:00+0000,353.642,18380.8,0.0,0.0,20.0,18714.442
2016-07-02 06:00:00+0000,637.918,17803.0,0.0,0.0,20.0,18420.918
2016-07-02 06:05:00+0000,1001.38,15638.0,0.0,0.0,10.0,16629.38
2016-07-02 06:10:00+0000,820.283,16246.2,0.0,0.0,20.0,17046.483
2016-07-02 06:15:00+0000,841.68,15667.7,0.0,0.0,20.0,16489.38
2016-07-02 06:20:00+0000,865.508,15147.2,0.0,0.0,20.0,15992.708
2016-07-02 06:25:00+0000,877.773,16863.1,0.0,0.0,20.0,17720.873
2016-07-02 06:30:00+0000,675.689,18443.2,0.0,0.0,20.0,19098.889
2016-07-02 06:35:00+0000,1089.38,17862.2,0.0,0.0,10.0,18941.58
2016-07-02 06:40:00+0000,1342.08,16750.0,0.0,0.0,10.0,18082.08
2016-07-02 06:45:00+0000,555.569,17234.8,0.0,0.0,20.0,17770.369
2016-07-02 06:50:00+0000,477.929,16546.9,0.0,0.0,20.0,17004.829
2016-07-02 06:55:00+0000,490.696,17502.4,0.0,0.0,20.0,17973.096
2016-07-02 07:00:00+0000,863.52,16896.9,0.0,0.0,20.0,17740.42
2016-07-02 07:05:00+0000,1639.56,14587.0,0.0,0.0,20.0,16206.56
2016-07-02 07:10:00+0000,2660.71,13956.2,0.0,0.0,20.0,16596.91
2016-07-02 07:15:00+0000,3608.63,12835.7,0.0,0.0,20.0,16424.33
2016-07-02 07:20:00+0000,4342.88,13248.0,0.0,0.0,20.0,17570.88
2016-07-02 07:25:00+0000,4454.57,11851.0,0.0,0.0,20.0,16285.57
2016-07-02 07:30:00+0000,5517.78,12998.5,0.0,0.0,20.0,18496.28
2016-07-02 07:35:00+0000,2896.41,15701.0,0.0,0.0,20.0,18577.41
2016-07-02 07:40:00+0000,1736.77,16007.9,0.0,0.0,20.0,17724.67
2016-07-02 07:45:00+0000,1834.31,15953.7,0.0,0.0,20.0,17768.01
2016-07-02 07:50:00+0000,2259.07,15799.2,0.0,0.0,20.0,18038.27
2016-07-02 07:55:00+0000,3359.93,13717.3,0.0,0.0,20.0,17057.23
2016-07-02 08:00:00+0000,6582.18,9947.5,0.0,0.0,20.0,16509.68
2016-07-02 08:05:00+0000,11531.8,6370.28,0.0,0.0,20.0,17882.08
2016-07-02 08:10:00+0000,11668.2,5146.6,0.0,0.0,20.0,16794.8
2016-07-02 08:15:00+0000,13498.4,3611.02,0.0,0.0,20.0,17089.42
2016-07-02 08:20:00+0000,8946.84,9267.18,0.0,0.0,20.0,18194.02
2016-07-02 08:25:00+0000,7766.78,9395.74,0.0,0.0,20.0,17142.52
2016-07-02 08:30:00+0000,9134.63,8100.97,0.0,0.0,20.0,17215.6
2016-07-02 08:35:00+0000,11266.6,6017.95,0.0,0.0,20.0,17264.55
2016-07-02 08:40:00+0000,12283.1,3337.11,0.0,0.0,30.0,15590.21
2016-07-02 08:45:00+0000,13791.3,3422.09,0.0,0.0,20.0,17193.39
2016-07-02 08:50:00+0000,12056.8,6212.55,0.0,0.0,20.0,18249.35
2016-07-02 08:55:00+0000,12256.6,4384.06,0.0,0.0,20.0,16620.66
2016-07-02 09:00:00+0000,21434.4,1276.56,0.0,929.133,2960.0,18821.827
2016-07-02 09:05:00+0000,25465.2,632.76,0.0,1889.3,7270.0,16938.66
2016-07-02 09:10:00+0000,25419.6,502.903,0.0,74.2534,6930.0,18918.25
2016-07-02 09:15:00+0000,26064.7,694.155,0.0,1246.64,5410.0,20102.215
2016-07-02 09:20:00+0000,26849.5,466.245,0.0,377.699,6950.0,19988.046
2016-07-02 09:25:00+0000,23185.8,989.614,0.0,704.037,5460.0,18011.377
2016-07-02 09:30:00+0000,24262.1,197.59,0.0,745.312,2430.0,21284.378
2016-07-02 09:35:00+0000,33965.1,470.776,0.0,2500.84,13310.0,18625.036
2016-07-02 09:40:00+0000,28019.1,876.062,0.0,2396.23,7390.0,19108.932
2016-07-02 09:45:00+0000,28516.0,479.214,0.0,570.681,9025.0,19399.533
2016-07-02 09:50:00+0000,22477.3,949.757,0.0,375.663,330.0,22721.394
2016-07-02 09:55:00+0000,17265.5,228.44,4970.0,474.611,0.0,21989.329
2016-07-02 10:00:00+0000,15557.5,415.535,4720.0,457.251,0.0,20235.784
2016-07-02 10:05:00+0000,14751.1,1077.29,6060.0,1180.05,0.0,20708.34
2016-07-02 10:10:00+0000,16521.4,761.722,5060.0,775.236,0.0,21567.886
2016-07-02 10:15:00+0000,21078.7,661.113,690.0,570.369,0.0,21859.444
2016-07-02 10:20:00+0000,29412.3,883.901,0.0,616.919,9665.0,20014.282
2016-07-02 10:25:00+0000,17262.8,792.083,3530.0,984.509,0.0,20600.374
2016-07-02 10:30:00+0000,22596.8,896.87,0.0,1102.16,1520.0,20871.51
2016-07-02 10:35:00+0000,21963.1,308.342,0.0,115.302,1910.0,20246.14
2016-07-02 10:40:00+0000,21922.3,232.258,0.0,240.828,1910.0,20003.73
2016-07-02 10:45:00+0000,26282.9,92.7713,0.0,195.732,5700.0,20479.939
2016-07-02 10:50:00+0000,23365.2,344.878,0.0,33.7596,2810.0,20866.318
2016-07-02 10:55:00+0000,19090.7,1342.85,1650.0,1065.07,0.0,21018.48
2016-07-02 11:00:00+0000,17363.8,297.634,5525.0,457.812,0.0,22728.622
2016-07-02 11:05:00+0000,26011.4,654.885,0.0,962.469,4470.0,21233.816
2016-07-02 11:10:00+0000,33128.0,541.164,0.0,2211.08,11360.0,20098.084
2016-07-02 11:15:00+0000,39275.8,378.228,0.0,5322.66,13340.0,20991.368
2016-07-02 11:20:00+0000,38650.9,586.262,0.0,4713.41,13460.0,21063.752
2016-07-02 11:25:00+0000,19578.0,1130.19,3320.0,578.748,0.0,23449.442
2016-07-02 11:30:00+0000,16137.2,346.622,6500.0,551.607,0.0,22432.215
2016-07-02 11:35:00+0000,19377.5,232.867,2400.0,600.288,0.0,21410.079
2016-07-02 11:40:00+0000,25462.5,531.687,0.0,1188.42,3160.0,21645.767
2016-07-02 11:45:00+0000,27253.8,1169.18,0.0,952.456,6210.0,21260.524
2016-07-02 11:50:00+0000,26885.7,690.502,0.0,744.36,5580.0,21251.842
2016-07-02 11:55:00+0000,19706.0,637.51,3340.0,319.288,0.0,23364.222
2016-07-02 12:00:00+0000,17749.0,528.944,6140.0,343.997,0.0,24073.947
2016-07-02 12:05:00+0000,20087.8,845.836,5080.0,753.553,0.0,25260.083
2016-07-02 12:10:00+0000,31391.5,520.488,0.0,2252.92,7305.0,22354.068
2016-07-02 12:15:00+0000,27033.4,0.0,0.0,0.0,0.0,27033.4
2016-07-02 12:20:00+0000,24722.3,243.03,0.0,284.829,2830.0,21850.501
2016-07-02 12:25:00+0000,32107.5,327.1,0.0,3243.9,6510.0,22680.7
2016-07-02 12:30:00+0000,36721.8,543.868,0.0,5346.06,13345.0,18574.608
2016-07-02 12:35:00+0000,19589.2,949.097,4950.0,485.732,0.0,25002.565
2016-07-02 12:40:00+0000,14144.3,750.562,9540.0,515.974,0.0,23918.888
2016-07-02 12:45:00+0000,10987.9,548.225,11030.0,112.13,0.0,22453.995
2016-07-02 12:50:00+0000,9815.31,2073.39,13470.0,11.3721,0.0,25347.328
2016-07-02 12:55:00+0000,10533.1,2529.17,13440.0,3.21741,0.0,26499.053
2016-07-02 13:00:00+0000,14072.0,463.521,10070.0,615.298,0.0,23990.223
2016-07-02 13:05:00+0000,28564.6,682.56,0.0,3937.52,2440.0,22869.64
2016-07-02 13:10:00+0000,47479.0,390.473,0.0,9898.65,13250.0,24720.823
2016-07-02 13:15:00+0000,50261.9,68.0744,0.0,11706.9,13410.0,25213.074
2016-07-02 13:20:00+0000,49642.7,0.0,0.0,12615.6,13400.0,23627.1
2016-07-02 13:25:00+0000,50601.7,0.0,0.0,14256.3,13360.0,22985.4
2016-07-02 13:30:00+0000,48898.2,130.775,0.0,8978.06,13330.0,26720.915
